rec,year,lon,lat,Dclip,Rclip,Dplane,Rplane,H,L,unit,dpHB,new_unit
CB,18,-686.8006267,2645.802287,2.48575052,2.345192007,2.351045727,1.570854717,0.198945814,0.5,U12,-3.853821773,H31
CB,18,-686.8006267,2645.802287,2.577752493,2.30195485,2.359977469,1.304822979,0.198945814,0.75,U12,-3.853821773,H31
CB,18,-688.1324929,2646.255372,2.299828242,1.130834038,2.214621378,1.066413338,0.053647122,0.25,U11,-4.046831366,H54
CB,18,-688.1324929,2646.255372,2.284210013,1.213496671,2.216219536,1.126254992,0.149068389,0.5,U11,-4.046831366,H54
CB,18,-688.1324929,2646.255372,2.374244352,1.522068407,2.295537673,1.297757813,0.256664464,0.75,U11,-4.046831366,H54
CB,18,-688.5906893,2646.822493,2.154688214,3.187783637,2.091344116,2.53172314,0.562411969,0.25,U09,-4.000708937,H33
CB,18,-688.5906893,2646.822493,2.263329538,3.256392398,2.205277231,2.631700467,0.732980815,0.5,U09,-4.000708937,H33
CB,18,-688.5906893,2646.822493,2.28070101,2.685833567,2.23514843,2.292161866,0.822725441,0.75,U09,-4.000708937,H33
CB,18,-689.8513646,2645.682342,2.283701535,1.671275753,2.233341981,1.476317485,0.145495251,0.25,U23,-4.169104231,H05
CB,18,-689.8513646,2645.682342,2.310137207,1.704812325,2.25920037,1.499327293,0.268798414,0.5,U23,-4.169104231,H05
CB,18,-689.8513646,2645.682342,2.35825805,1.658510314,2.310863171,1.476584965,0.316299286,0.75,U23,-4.169104231,H05
CB,18,-689.6294597,2648.178907,2.307527514,1.22382648,2.294163161,1.202241622,0.069424242,0.25,U29,-4.001665226,H44
CB,18,-689.6294597,2648.178907,2.219469149,1.486960241,2.192614748,1.40307611,0.312367178,0.5,U29,-4.001665226,H44
CB,18,-689.6294597,2648.178907,2.252548012,2.149460872,2.209291043,1.877822433,0.705983099,0.75,U29,-4.001665226,H44
CB,18,-689.0574747,2649.20795,2.393430926,2.571574224,2.203705275,1.469130065,0.163096723,0.25,U16,-3.707690843,H34
CB,18,-689.0574747,2649.20795,2.524615452,2.669146328,2.345374678,1.54241409,0.197453484,0.5,U16,-3.707690843,H34
CB,18,-689.0574747,2649.20795,2.581610201,2.317936322,2.401223082,1.405454501,0.197453484,0.75,U16,-3.707690843,H34
CB,18,-689.6892724,2649.947545,2.484385543,1.188109284,2.347408453,1.063825712,0.030255697,0.25,U30,-4.086195607,H03
CB,18,-689.6892724,2649.947545,2.285776937,1.628319375,2.06631874,1.125225172,0.276853307,0.5,U30,-4.086195607,H03
CB,18,-689.6892724,2649.947545,2.365073601,1.820109413,2.202542614,1.264292479,0.353391836,0.75,U30,-4.086195607,H03
CB,18,-687.1450383,2648.10297,2.396409256,1.478806067,2.349492955,1.342901646,0.074074656,0.25,U15,-3.63192526,H11
CB,18,-687.1450383,2648.10297,2.385909739,1.999082381,2.272975565,1.473499002,0.245899365,0.5,U15,-3.63192526,H11
CB,18,-687.1450383,2648.10297,2.417366971,2.014129209,2.294286874,1.448485152,0.326861655,0.75,U15,-3.63192526,H11
CB,18,-683.6092008,2652.379229,2.236988008,2.035787264,2.21352868,1.893940744,0.233982277,0.25,U06,-3.869483726,H16
CB,18,-683.6092008,2652.379229,2.306636331,1.649742389,2.292312992,1.590057562,0.259189276,0.5,U06,-3.869483726,H16
CB,18,-683.6092008,2652.379229,2.397241643,1.659481758,2.36781696,1.540492159,0.269206947,0.75,U06,-3.869483726,H16
CB,19,-688.0956756,2653.484502,2.392429243,1.520633951,2.276884176,1.225536659,0.079191451,0.25,H27,-4.249690166,H27
CB,19,-688.0956756,2653.484502,2.532131897,1.431317323,2.398896876,1.160264992,0.079191451,0.5,H27,-4.249690166,H27
CB,19,-688.0956756,2653.484502,2.592504072,1.330447673,2.443715815,1.106069987,0.079191451,0.75,H27,-4.249690166,H27
CB,19,-689.7977764,2652.701242,2.351250915,1.805163628,2.105580975,1.136961172,0.123297369,0.25,H52,-4.063784696,H52
CB,19,-689.7977764,2652.701242,2.533228518,2.10065882,2.284801029,1.196750752,0.142210506,0.5,H52,-4.063784696,H52
CB,19,-689.7977764,2652.701242,2.573046351,1.764177985,2.30447099,1.107357275,0.142210506,0.75,H52,-4.063784696,H52
CB,19,-688.1414868,2652.530599,2.298826053,1.825037416,2.180935701,1.369032374,0.15576515,0.25,H34,-4.181825482,H34
CB,19,-688.1414868,2652.530599,2.474469562,1.924659356,2.331024287,1.349120813,0.161635262,0.5,H34,-4.181825482,H34
CB,19,-688.1414868,2652.530599,2.565077832,1.988244972,2.368221473,1.254724806,0.17381386,0.75,H34,-4.181825482,H34
CB,19,-686.3652968,2653.87655,2.356751413,1.334878898,2.3358272,1.287245697,0.070904503,0.25,H54,-4.259060245,H54
CB,19,-686.3652968,2653.87655,2.530157372,1.351659567,2.410584928,1.142753254,0.070904503,0.5,H54,-4.259060245,H54
CB,19,-686.3652968,2653.87655,2.637459097,1.377417003,2.428324944,1.075901818,0.070904503,0.75,H54,-4.259060245,H54
CB,19,-685.6043495,2652.663299,2.497317615,1.227329528,2.313776779,1.053569231,0.031800215,0.25,H70,-4.157723464,H70
CB,19,-685.6043495,2652.663299,2.38383993,1.277518731,2.230114153,1.084422025,0.113914271,0.5,H70,-4.157723464,H70
CB,19,-685.6043495,2652.663299,2.33842987,1.381128451,2.200134238,1.134576394,0.247307965,0.75,H70,-4.157723464,H70
CB,19,-684.2192753,2652.719842,2.440345293,1.08876132,2.281149386,1.024364136,0.024387565,0.25,H20,-3.737016306,H20
CB,19,-684.2192753,2652.719842,2.606241231,1.088217099,2.300276914,1.007202512,0.024387565,0.5,H20,-3.737016306,H20
CB,19,-684.2192753,2652.719842,2.634351281,1.147726647,2.337664278,1.013359074,0.042711282,0.75,H20,-3.737016306,H20
CB,19,-684.4118185,2653.539933,2.388959011,1.431333704,2.286829057,1.203521595,0.071821424,0.25,H48,-3.865492985,H48
CB,19,-684.4118185,2653.539933,2.535398479,1.373433278,2.351467697,1.091760121,0.071821424,0.5,H48,-3.865492985,H48
CB,19,-684.4118185,2653.539933,2.632892229,1.373433278,2.349073929,1.040973107,0.071821424,0.75,H48,-3.865492985,H48
CB,19,-682.7501678,2652.892535,2.307002772,1.504247472,2.151713435,1.160613796,0.110818747,0.25,H38,-4.291135175,H38
CB,19,-682.7501678,2652.892535,2.393093914,2.429410829,2.247861921,1.569933799,0.305263541,0.5,H38,-4.291135175,H38
CB,19,-682.7501678,2652.892535,2.448108879,2.599725297,2.30467899,1.657288068,0.394792018,0.75,H38,-4.291135175,H38
CB,19,-681.9143692,2652.303972,2.265151727,1.374273173,2.174169388,1.190346786,0.110637654,0.25,H36,-4.412629703,H36
CB,19,-681.9143692,2652.303972,2.34433508,1.393718299,2.282998695,1.25133315,0.163939345,0.5,H36,-4.412629703,H36
CB,19,-681.9143692,2652.303972,2.305696103,1.482687449,2.243446137,1.309211136,0.325632774,0.75,H36,-4.412629703,H36
CB,19,-681.9412655,2651.103059,2.274657997,4.693318774,2.215947764,3.728708947,0.517326087,0.25,H67,-4.18750001,H67
CB,19,-681.9412655,2651.103059,2.296241947,3.16434443,2.287191454,3.059327091,0.619234635,0.5,H67,-4.18750001,H67
CB,19,-681.9412655,2651.103059,2.294329519,2.767170117,2.291125533,2.735353432,0.804657332,0.75,H67,-4.18750001,H67
CB,19,-683.4288744,2650.048271,2.414940787,1.334911757,2.307020601,1.148337769,0.055666985,0.25,H03,-3.306811312,H03
CB,19,-683.4288744,2650.048271,2.411211824,1.857734759,2.247409656,1.27576272,0.200193468,0.5,H03,-3.306811312,H03
CB,19,-683.4288744,2650.048271,2.394219154,1.912435713,2.247271833,1.335202643,0.33556359,0.75,H03,-3.306811312,H03
CB,19,-683.806314,2651.437324,2.2684197,2.548714596,2.213337647,2.115630379,0.271432565,0.25,H65,-3.991358278,H65
CB,19,-683.806314,2651.437324,2.262449119,1.990266985,2.251271031,1.923084757,0.408494104,0.5,H65,-3.991358278,H65
CB,19,-683.806314,2651.437324,2.266025506,1.940641121,2.261151874,1.912119082,0.58347105,0.75,H65,-3.991358278,H65
CB,19,-685.5756685,2651.521246,2.315496226,1.283898693,2.240921009,1.161333971,0.076653529,0.25,H23,-3.796331943,H23
CB,19,-685.5756685,2651.521246,2.278564167,2.025560082,2.211192143,1.664848098,0.391049223,0.5,H23,-3.796331943,H23
CB,19,-685.5756685,2651.521246,2.29785104,1.843442084,2.235683978,1.558839188,0.475941422,0.75,H23,-3.796331943,H23
CB,19,-684.7177194,2651.095133,2.292627199,1.736633895,2.281208844,1.683225438,0.148645518,0.25,H43,-3.452032652,H43
CB,19,-684.7177194,2651.095133,2.434169431,1.676928692,2.406312655,1.561189261,0.156454022,0.5,H43,-3.452032652,H43
CB,19,-684.7177194,2651.095133,2.530788587,1.737261011,2.475489065,1.507984882,0.16570869,0.75,H43,-3.452032652,H43
CB,19,-685.9912586,2651.199474,2.350788242,1.461037925,2.223386172,1.180346342,0.087557991,0.25,H68,-3.301979576,H68
CB,19,-685.9912586,2651.199474,2.299440971,2.628639755,2.145413898,1.625184064,0.494794838,0.5,H68,-3.301979576,H68
CB,19,-685.9912586,2651.199474,2.388364894,3.103279346,2.21341518,1.736070508,0.619631357,0.75,H68,-3.301979576,H68
CB,19,-686.7223424,2649.977548,2.215509393,1.892291729,2.14598523,1.564431835,0.231782551,0.25,H42,-3.071399857,H42
CB,19,-686.7223424,2649.977548,2.318652324,2.312779674,2.264143012,1.940003211,0.391862544,0.5,H42,-3.071399857,H42
CB,19,-686.7223424,2649.977548,2.368814109,2.27971717,2.327915539,1.996703974,0.468712784,0.75,H42,-3.071399857,H42
CB,19,-687.4703099,2651.463119,2.204833358,1.781069926,2.178071546,1.654906494,0.22230028,0.25,H11,-4.053747668,H11
CB,19,-687.4703099,2651.463119,2.146502997,1.708485687,2.131727595,1.642256586,0.532602298,0.5,H11,-4.053747668,H11
CB,19,-687.4703099,2651.463119,2.261760315,1.869752532,2.230243569,1.708916001,0.56417014,0.75,H11,-4.053747668,H11
CB,19,-688.8194902,2651.853902,2.560126845,1.041063458,2.307349872,1.005105677,0.009963711,0.25,H01,-4.141459924,H01
CB,19,-688.8194902,2651.853902,2.450660242,1.253052121,2.256829803,1.055324253,0.08194116,0.5,H01,-4.141459924,H01
CB,19,-688.8194902,2651.853902,2.521702501,1.361549423,2.352065772,1.099202246,0.111936058,0.75,H01,-4.141459924,H01
CB,19,-689.2648452,2650.480521,2.260043536,1.238105923,2.25058935,1.221722191,0.087517519,0.25,H46,-4.15743927,H46
CB,19,-689.2648452,2650.480521,2.300593842,1.560586714,2.287012123,1.510660476,0.242688707,0.5,H46,-4.15743927,H46
CB,19,-689.2648452,2650.480521,2.37730787,1.596838777,2.369900165,1.567571068,0.274942168,0.75,H46,-4.15743927,H46
CB,19,-689.3931668,2649.588613,2.625168144,1.067737834,2.34159949,1.006599545,0.009827707,0.25,H41,-3.738932015,H41
CB,19,-689.3931668,2649.588613,2.791834811,1.067737834,2.341273137,1.001649483,0.009827707,0.5,H41,-3.738932015,H41
CB,19,-689.3931668,2649.588613,2.599403551,1.58401297,2.209642827,1.02907126,0.107721939,0.75,H41,-3.738932015,H41
CB,19,-686.3000235,2648.730149,2.128881094,5.531426881,2.043510333,3.943306919,1.125366747,0.25,H14,-3.723029325,H14
CB,19,-686.3000235,2648.730149,2.178068811,3.926787829,2.108678594,3.016026046,1.280378085,0.5,H14,-3.723029325,H14
CB,19,-686.3000235,2648.730149,2.218154009,3.244964897,2.152721781,2.555370937,1.321577658,0.75,H14,-3.723029325,H14
CB,19,-685.7140653,2648.940487,2.328443769,3.540804115,2.170982089,2.028259263,0.306392708,0.25,H51,-2.828544148,H51
CB,19,-685.7140653,2648.940487,2.341544767,2.660940727,2.193631227,1.666362677,0.42127637,0.5,H51,-2.828544148,H51
CB,19,-685.7140653,2648.940487,2.379110884,2.190522658,2.236950234,1.471155247,0.427202243,0.75,H51,-2.828544148,H51
CB,19,-687.0953263,2649.129581,2.246174182,2.142366534,2.156818246,1.645347673,0.240630839,0.25,H17,-3.52409754,H17
CB,19,-687.0953263,2649.129581,2.295949078,1.996030005,2.172806328,1.439262476,0.35674426,0.5,H17,-3.52409754,H17
CB,19,-687.0953263,2649.129581,2.303621596,2.296748518,2.154666106,1.496128135,0.620371452,0.75,H17,-3.52409754,H17
CB,19,-688.2267334,2648.036348,2.426679114,1.273586424,2.350472404,1.153258238,0.047282316,0.25,H18,-3.603284271,H18
CB,19,-688.2267334,2648.036348,2.613164496,1.316623333,2.378118289,1.050633596,0.047282316,0.5,H18,-3.603284271,H18
CB,19,-688.2267334,2648.036348,2.640098587,1.331827803,2.316166342,1.025813677,0.065124985,0.75,H18,-3.603284271,H18
CB,19,-687.9907947,2646.983717,2.202137911,2.771073075,2.075106455,1.822570732,0.394192425,0.25,H44,-4.041111149,H44
CB,19,-687.9907947,2646.983717,2.241244089,2.209561335,2.163670981,1.742511424,0.510847823,0.5,H44,-4.041111149,H44
CB,19,-687.9907947,2646.983717,2.291625257,2.089732755,2.225803601,1.716817948,0.578720708,0.75,H44,-4.041111149,H44
CB,19,-686.5178859,2646.977879,2.335787049,1.557127032,2.24894448,1.300703979,0.104427873,0.25,H35,-4.048416729,H35
CB,19,-686.5178859,2646.977879,2.439154237,1.580223478,2.294452043,1.203868675,0.139289931,0.5,H35,-4.048416729,H35
CB,19,-686.5178859,2646.977879,2.487999448,1.501889749,2.337440982,1.165729886,0.156170743,0.75,H35,-4.048416729,H35
CB,19,-684.917491,2648.024048,2.532568253,1.168126969,2.348673174,1.038731721,0.023302469,0.25,H31,-2.720842048,H31
CB,19,-684.917491,2648.024048,2.699234732,1.168126726,2.34617303,1.009621024,0.023302469,0.5,H31,-2.720842048,H31
CB,19,-684.917491,2648.024048,2.796728482,1.168126726,2.344988125,1.004245431,0.023302469,0.75,H31,-2.720842048,H31
CB,19,-684.0396776,2649.140537,2.253985862,2.516102897,2.242711566,2.419420166,0.283861149,0.25,H05,-3.144570978,H05
CB,19,-684.0396776,2649.140537,2.310526484,2.653322886,2.264113136,2.259572913,0.477684503,0.5,H05,-3.144570978,H05
CB,19,-684.0396776,2649.140537,2.353026118,2.401844314,2.302124574,2.03045969,0.533524867,0.75,H05,-3.144570978,H05
CB,19,-682.5041053,2647.689994,2.599212354,1.062521297,2.354248373,1.008369216,0.010504681,0.25,H25,-3.229320391,H25
CB,19,-682.5041053,2647.689994,2.640111352,1.144234714,2.302239632,1.009263837,0.027447308,0.5,H25,-3.229320391,H25
CB,19,-682.5041053,2647.689994,2.74657024,1.154650255,2.331423421,1.005258928,0.027447308,0.75,H25,-3.229320391,H25
CB,19,-681.944334,2646.944882,2.214014914,3.785940094,2.210918872,3.740904108,0.530121075,0.25,H37,-4.269217762,H37
CB,19,-681.944334,2646.944882,2.22293647,2.816465654,2.222333293,2.810299816,0.736657964,0.5,H37,-4.269217762,H37
CB,19,-681.944334,2646.944882,2.283823696,2.553087394,2.274643916,2.472365623,0.765315445,0.75,H37,-4.269217762,H37
CB,19,-682.8623914,2647.054458,2.15140874,2.188483577,2.098529735,1.854980517,0.366667364,0.25,H33,-4.084301837,H33
CB,19,-682.8623914,2647.054458,2.274240531,2.57034332,2.242414186,2.302749127,0.535191913,0.5,H33,-4.084301837,H33
CB,19,-682.8623914,2647.054458,2.32908446,2.381373562,2.314454011,2.266218406,0.583300899,0.75,H33,-4.084301837,H33
CB,19,-683.3656404,2648.159457,2.240953293,2.355769938,2.188977276,1.988144575,0.276846529,0.25,H50,-3.528770316,H50
CB,19,-683.3656404,2648.159457,2.379939486,2.14801885,2.292119517,1.655536321,0.276846529,0.5,H50,-3.528770316,H50
CB,19,-683.3656404,2648.159457,2.462141502,2.045077949,2.307441432,1.370711496,0.276846529,0.75,H50,-3.528770316,H50
CB,19,-684.4066626,2646.3829,2.335218437,1.411805249,2.199466464,1.149393979,0.087399155,0.25,H02,-4.149173672,H02
CB,19,-684.4066626,2646.3829,2.473454586,1.442515134,2.319206108,1.140006826,0.102617991,0.5,H02,-4.149173672,H02
CB,19,-684.4066626,2646.3829,2.252703472,2.230275331,2.086061248,1.411996469,0.739212394,0.75,H02,-4.149173672,H02
CB,19,-685.6308612,2646.149757,2.4176587,1.686367863,2.309888515,1.323762134,0.084518044,0.25,J12,-3.945219532,J12
CB,19,-685.6308612,2646.149757,2.570521295,1.625986142,2.387040731,1.165041472,0.084518044,0.5,J12,-3.945219532,J12
CB,19,-685.6308612,2646.149757,2.656742234,1.603167515,2.4263817,1.109548247,0.086566851,0.75,J12,-3.945219532,J12
CB,19,-686.636095,2645.872044,2.373738323,1.423896314,2.203602342,1.117838816,0.075736141,0.25,H40,-3.821030297,H40
CB,19,-686.636095,2645.872044,2.585856482,1.580996386,2.304649479,1.069855388,0.075736141,0.5,H40,-3.821030297,H40
CB,19,-686.636095,2645.872044,2.683350232,1.580996386,2.302366643,1.031044983,0.075736141,0.75,H40,-3.821030297,H40
CB,19,-687.9737551,2645.589823,2.293289815,1.350522978,2.271393054,1.298739258,0.094767912,0.25,H15,-4.130057658,H15
CB,19,-687.9737551,2645.589823,2.458476845,1.401826833,2.377409754,1.221368816,0.103200932,0.5,H15,-4.130057658,H15
CB,19,-687.9737551,2645.589823,2.547108101,1.377146558,2.408290487,1.132500575,0.103200932,0.75,H15,-4.130057658,H15
CB,19,-689.2572769,2645.501451,2.397889032,1.142000632,2.304073424,1.067419499,0.037269258,0.25,H39,-4.145557756,H39
CB,19,-689.2572769,2645.501451,2.33623501,1.50788563,2.22869098,1.233165844,0.19711555,0.5,H39,-4.145557756,H39
CB,19,-689.2572769,2645.501451,2.400323263,1.509609745,2.278669504,1.210342563,0.22695636,0.75,H39,-4.145557756,H39
CB,19,-689.2668756,2647.052233,2.245420163,2.567131069,2.205066412,2.235228193,0.301227222,0.25,H57,-3.577790119,H57
CB,19,-689.2668756,2647.052233,2.299551881,2.154766103,2.29049646,2.092534576,0.388303218,0.5,H57,-3.577790119,H57
CB,19,-689.2668756,2647.052233,2.382098144,2.115778438,2.359852744,1.972119868,0.403655163,0.75,H57,-3.577790119,H57
CB,19,-685.2474494,2645.202205,2.507098686,1.096077152,2.317337222,1.020562147,0.019255607,0.25,H28,-4.094399519,H28
CB,19,-685.2474494,2645.202205,2.323421844,1.779471266,2.119577691,1.182184869,0.271149054,0.5,H28,-4.094399519,H28
CB,19,-685.2474494,2645.202205,2.367745376,1.763467887,2.171924417,1.189064844,0.333798611,0.75,H28,-4.094399519,H28
CB,19,-682.5403928,2649.795735,2.361792652,1.793317833,2.01989315,1.062532068,0.116889674,0.25,H47,-3.728561913,H47
CB,19,-682.5403928,2649.795735,2.297197844,2.1906016,2.135664294,1.411066856,0.400416281,0.5,H47,-3.728561913,H47
CB,19,-682.5403928,2649.795735,2.403434624,2.87560311,2.304188058,2.045470033,0.534122463,0.75,H47,-3.728561913,H47
GT,17,2111.567642,4848.096981,2.304223173,1.215788832,2.228747098,1.12036493,0.068984556,0.25,4,-2.747204532,H04
GT,17,2111.567642,4848.096981,2.418285965,1.400436672,2.341449358,1.227720396,0.121729914,0.5,4,-2.747204532,H04
GT,17,2111.567642,4848.096981,2.459551798,1.407096513,2.364902456,1.202475427,0.155288198,0.75,4,-2.747204532,H04
GT,17,2114.389555,4847.679969,2.476448946,1.621220834,2.30323075,1.177072176,0.062198122,0.25,13,-2.965390245,H13
GT,17,2114.389555,4847.679969,2.56132858,1.462565258,2.3813272,1.120213015,0.073097907,0.5,13,-2.965390245,H13
GT,17,2114.389555,4847.679969,2.66363459,1.48946628,2.45555251,1.102658049,0.074104959,0.75,13,-2.965390245,H13
GT,17,2112.259962,4847.230568,2.311877083,1.939156454,2.278879596,1.760053759,0.16055698,0.25,51,-2.848981553,H51
GT,17,2112.259962,4847.230568,2.431864196,1.69473762,2.403975078,1.576242223,0.16055698,0.5,51,-2.848981553,H51
GT,17,2112.259962,4847.230568,2.512069089,1.619066383,2.461640391,1.437324462,0.16055698,0.75,51,-2.848981553,H51
GT,17,2114.025176,4846.732584,2.443845388,1.323892853,2.298016814,1.106248442,0.048428285,0.25,31,-2.945982573,H31
GT,17,2114.025176,4846.732584,2.381985747,1.472941726,2.247572775,1.17573845,0.156156747,0.5,31,-2.945982573,H31
GT,17,2114.025176,4846.732584,2.428565696,1.516402537,2.334055814,1.261768087,0.203420035,0.75,31,-2.945982573,H31
GT,17,2111.968459,4846.372253,2.562790097,1.774773025,2.399976955,1.246980661,0.049906347,0.25,8,-2.573352051,H08
GT,17,2111.968459,4846.372253,2.713423076,1.697470445,2.413153471,1.074621128,0.049906347,0.5,8,-2.573352051,H08
GT,17,2111.968459,4846.372253,2.810916826,1.697470445,2.411214238,1.033297525,0.049906347,0.75,8,-2.573352051,H08
GT,17,2113.28832,4845.696128,2.626042168,1.537975539,2.348682679,1.06580198,0.030572796,0.25,18,-2.622771731,H18
GT,17,2113.28832,4845.696128,2.801332642,1.570638693,2.359610864,1.01843863,0.030572796,0.5,18,-2.622771731,H18
GT,17,2113.28832,4845.696128,2.777607609,1.505622211,2.323883617,1.014440192,0.047037891,0.75,18,-2.622771731,H18
GT,17,2112.211378,4845.190046,2.307391262,1.155682642,2.190050904,1.061347682,0.057037906,0.25,41,-2.57310308,H41
GT,17,2112.211378,4845.190046,2.501766017,1.192722709,2.331609359,1.05005911,0.057037906,0.5,41,-2.57310308,H41
GT,17,2112.211378,4845.190046,2.599259767,1.192722709,2.330452191,1.022337433,0.057037906,0.75,41,-2.57310308,H41
GT,17,2111.99275,4844.432947,2.205098325,1.28764573,2.161563736,1.207528512,0.122217633,0.25,12,-2.89760421,H12
GT,17,2111.99275,4844.432947,2.353265054,1.625500417,2.324515037,1.5142515,0.208518496,0.5,12,-2.89760421,H12
GT,17,2111.99275,4844.432947,2.408252824,1.612009316,2.393141966,1.552341959,0.245507386,0.75,12,-2.89760421,H12
GT,17,2114.482674,4844.558455,2.407215065,1.258416789,2.233955308,1.066825826,0.049660801,0.25,11,-2.821944307,H11
GT,17,2114.482674,4844.558455,2.575461699,1.356232023,2.324704784,1.050838795,0.059166123,0.5,11,-2.821944307,H11
GT,17,2114.482674,4844.558455,2.598782616,1.519781804,2.300906668,1.053536075,0.100614158,0.75,11,-2.821944307,H11
GT,17,2114.021127,4843.91067,2.426554747,1.345404361,2.348575406,1.193106289,0.05398749,0.25,15,-2.771743787,H15
